name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;251;0;535;3149;1054;3149;1030;0
header;189;131;189;171;1819;171;1819;131
A;788;232;788;232;789;232;789;232
B;503;242;503;257;523;257;523;242
A;993;286;993;314;1017;314;1017;286
B;591;425;591;439;612;439;612;425
B;441;518;441;533;464;533;464;518
A;554;571;554;577;560;577;560;571
A;576;573;576;588;584;588;584;573
A;353;713;353;727;360;727;360;713
B;698;747;698;762;720;762;720;747
A;582;894;582;901;589;901;589;894
B;1001;960;1001;986;1022;986;1022;960
B;399;980;399;995;420;995;420;980
B;410;1118;410;1133;431;1133;431;1118
A;1020;1296;1020;1296;1020;1296;1020;1296
B;708;1438;708;1453;729;1453;729;1438
B;508;1533;508;1547;529;1547;529;1533
C;1002;1640;1002;1671;1023;1671;1023;1640
A;893;1809;893;1834;907;1834;907;1809
A;705;2021;705;2021;705;2021;705;2021
D;460;2039;460;2065;489;2065;489;2039
B;446;2215;446;2230;466;2230;466;2215
C;900;2248;900;2274;922;2274;922;2248
B;459;2250;459;2265;480;2265;480;2250
C;853;2284;853;2310;871;2310;871;2284
B;527;2495;527;2510;548;2510;548;2495
B;608;2531;608;2546;629;2546;629;2531
B;672;2601;672;2616;695;2616;695;2601
A;1046;3023;1046;3024;1046;3024;1046;3023
