name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;981;0;1028;3157;1845;3157;1845;0
header;213;161;213;200;1844;200;1844;161
A;1016;229;1016;255;1036;255;1036;229
D;1521;229;1521;244;1528;244;1528;229
B;1163;460;1163;475;1171;475;1171;460
A;1160;551;1160;557;1166;557;1166;551
B;1246;589;1246;604;1268;604;1268;589
A;1278;597;1278;602;1283;602;1283;597
B;1723;632;1723;647;1745;647;1745;632
D;1162;688;1162;704;1170;704;1170;688
B;1021;897;1021;926;1042;926;1042;897
C;1020;1564;1020;1594;1042;1594;1042;1564
A;1429;1611;1429;1619;1438;1619;1438;1611
A;1478;2136;1478;2143;1484;2143;1484;2136
D;1026;2238;1026;2265;1047;2265;1047;2238
A;1138;2501;1138;2508;1144;2508;1144;2501
A;1165;2592;1165;2599;1170;2599;1170;2592
B;1709;2604;1709;2614;1716;2614;1716;2604
B;1298;2728;1298;2754;1316;2754;1316;2728
B;1735;2761;1735;2786;1758;2786;1758;2761
B;1308;2764;1308;2789;1326;2789;1326;2764
