name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;997;0;1021;3151;1862;3151;1838;0
header;220;153;220;190;1842;190;1842;153
A;1019;213;1019;242;1042;242;1042;213
D;1298;221;1298;237;1306;237;1306;221
A;1679;542;1679;549;1687;549;1687;542
B;1023;895;1023;923;1043;923;1043;895
A;1651;1492;1651;1493;1653;1493;1653;1492
D;1825;1501;1825;1535;1850;1535;1850;1501
C;1025;1567;1025;1594;1046;1594;1046;1567
A;1846;2072;1846;2083;1854;2083;1854;2072
D;1029;2236;1029;2264;1051;2264;1051;2236
A;1826;2364;1826;2364;1826;2364;1826;2364
A;1570;2459;1570;2460;1570;2460;1570;2459
A;1183;2475;1183;2482;1190;2482;1190;2475
B;1324;2803;1324;2819;1346;2819;1346;2803
B;1188;2804;1188;2819;1209;2819;1209;2804
