name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;678;0;725;3151;1078;3151;1054;0
header;212;121;212;155;1857;155;1857;121
A;1014;184;1014;211;1042;211;1042;184
B;708;782;708;801;723;801;723;782
B;1024;861;1024;887;1045;887;1045;861
B;826;1618;826;1634;834;1634;834;1618
C;1027;1658;1027;1687;1048;1687;1048;1658
D;1033;2328;1033;2357;1056;2357;1056;2328
B;807;2555;807;2570;827;2570;827;2555
B;843;2590;843;2605;866;2605;866;2590
B;715;2625;715;2641;736;2641;736;2625
B;825;2802;825;2817;848;2817;848;2802
