name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1064;0;1064;3151;1666;3151;1429;0
header;267;151;267;187;1905;187;1905;151
A;1079;218;1079;246;1099;246;1099;218
B;1378;811;1378;826;1386;826;1386;811
B;1084;888;1084;916;1105;916;1105;888
A;1123;1098;1123;1112;1131;1112;1131;1098
B;1371;1185;1371;1201;1380;1201;1380;1185
D;1212;1315;1212;1341;1241;1341;1241;1315
A;1407;1359;1407;1374;1417;1374;1417;1359
C;1078;1561;1078;1590;1099;1590;1099;1561
A;1243;1646;1243;1651;1248;1651;1248;1646
A;1099;2109;1099;2110;1099;2110;1099;2109
D;1084;2229;1084;2257;1105;2257;1105;2229
A;1425;2719;1425;2732;1434;2732;1434;2719
C;1575;2755;1575;2780;1592;2780;1592;2755
D;1240;2823;1240;2838;1259;2838;1259;2823
A;1186;3022;1186;3024;1189;3024;1189;3022
